_id,doi,title,author,year,month,day,volume,issue,first_page,last_page,journal,isbn,issnp,issne,md5,filesize,timeadded,siteid,abstractURL,abstract
15338993,10.1364/OL.32.003176,quantum efficiency measurements by bidirectional coincidence counting of correlated  photon pairs,"Odate, Satoru; Yoshizawa, Akio; Fukuda, Daiji; Tsuchida, Hidemi",2007,,,32,21,3176,0,ol/32/21/ol-32-21-3176.pdf,,0146-9592,1539-4794,39b3e399d76bc27d624fac02a24ede25,181169,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3176,,,,,,,,,,	
15338994,10.1364/OL.32.003179,model for an anomalous hollow beam and its paraxial propagation,"Cai, Yangjian",2007,,,32,21,3179,0,ol/32/21/ol-32-21-3179.pdf,,0146-9592,1539-4794,1b9ef723fb811dcaee0c2a86277b5b96,284372,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3179,,,,,,,,,,	
15338995,10.1364/OL.32.003182,simultaneous demodulation and slow light of differential phase-shift keying signals using stimulated-brillouin-scattering-based optical filtering in fiber,"Yi, Lilin; Jaouën, Yves; Hu, Weisheng; Zhou, Junhe; Su, Yikai; Pincemin, Erwan",2007,,,32,21,3182,0,ol/32/21/ol-32-21-3182.pdf,,0146-9592,1539-4794,253ff6c03afc751a6256d2d53a527aa3,478747,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3182,,,,,,,,,,	
15338996,10.1364/OL.32.003185,optical beam instabilities in nonlinear nanosuspensions,"El-Ganainy, R.; Christodoulides, D. N.; Musslimani, Ziad H.; Rotschild, C.; Segev, M.",2007,,,32,21,3185,0,ol/32/21/ol-32-21-3185.pdf,,0146-9592,1539-4794,95e700a6349872692424332f0756bea0,233014,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3185,,,,,,,,,,	
15338997,10.1364/OL.32.003188,model for efficient simulation of spatially incoherent light using the wiener chaos expansion method,"Badieirostami, Majid; Adibi, Ali; Zhou, Hao-Min; Chow, Shui-Nee",2007,,,32,21,3188,0,ol/32/21/ol-32-21-3188.pdf,,0146-9592,1539-4794,e019152778fb6a6e3ba4d08356292c27,263809,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3188,,,,,,,,,,	
15338998,10.1364/OL.32.003191,bound states of gain-guided solitons in a passively mode-locked fiber laser,"Zhao, L. M.; Tang, D. Y.; Wu, X.; Lei, D. J.; Wen, S. C.",2007,,,32,21,3191,0,ol/32/21/ol-32-21-3191.pdf,,0146-9592,1539-4794,3234a40f9a93c6dab329872370c79fc2,220047,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3191,,,,,,,,,,	
15338999,10.1364/OL.32.003194,highly efficient noniterative full-vectorial beam propagation method based on the alternating-direction implicit scheme,"Ji, Yang; Yun, Binfeng; Hu, Guohua; Cui, Yiping",2007,,,32,21,3194,0,ol/32/21/ol-32-21-3194.pdf,,0146-9592,1539-4794,2be7baf44bec91e82baad4e71e0c0efe,77699,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3194,,,,,,,,,,	
15339000,10.1364/OL.32.003197,optical microsphere amplification system,"Totsuka, Kouki; Tomita, Makoto",2007,,,32,21,3197,0,ol/32/21/ol-32-21-3197.pdf,,0146-9592,1539-4794,ff85d133f07843399b6e7a772e439f0a,75743,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3197,,,,,,,,,,	
15339001,10.1364/OL.32.003200,optical interference in nonlinear photonic crystals,"Lai, Chien-Jen; Peng, L.-H.; Kung, A. H.",2007,,,32,21,3200,0,ol/32/21/ol-32-21-3200.pdf,,0146-9592,1539-4794,f2c11081d0cefce6eb575db1efb71d36,298171,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3200,,,,,,,,,,	
15339002,10.1364/OL.32.003203,correcting anterior corneal aberration and variability of lens movements in keratoconic eyes with back-surface customized soft contact lenses,"Chen, Minghan; Sabesan, Ramkumar; Ahmad, Kamran; Yoon, Geunyoung",2007,,,32,21,3203,0,ol/32/21/ol-32-21-3203.pdf,,0146-9592,1539-4794,c565053678d165042c2d5165db5a7cbe,291892,2013-05-01 00:06:26,0146-9592and1539-4794,http://www.opticsinfobase.org/abstract.cfm?URI=ol-32-21-3203,,,,,,,,,,	
